Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 26.48 36.48 26.48 0
#1 service 8 0 42.88 52.88 32.88 0
#1 service 6 0 53.88 63.88 33.88 0
#1 service 4 0 65.88 75.88 35.88 0
#1 service 3 0 77.88 87.88 37.88 0
#1 service 1 0 90.12 100.12 40.12 0
#1 service 2 0 101.53 111.53 41.53 0
#1 service 5 0 112.53 122.53 42.53 0
#1 service 7 0 124.77 134.77 44.77 0
#1 service 10 0 139.24 149.24 49.24 0
#1 service 9 0 151.24 161.24 51.24 0
#1 service 11 0 172.9 182.9 62.9 98.9
#1 finish 0 0 206.09 206.09 86.09 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  206.09 86.09 98.9
