Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 238.38 328.38 238.38 0
#1 service 4 0 330.38 420.38 240.38 0
#1 service 6 0 428.19 518.19 248.19 0
#1 service 3 0 526.0 616.0 256.0 0
#1 service 2 0 621.1 711.1 261.1 0
#1 service 1 0 792.35 882.35 342.35 9.35
#1 service 7 0 894.72 984.72 354.72 653.72
#1 service 9 0 1003.96 1093.96 373.96 743.96
#1 service 11 0 1162.84 1252.84 442.84 147.84
#1 service 10 0 1269.12 1359.12 459.12 279.12
#1 service 8 0 1374.77 1464.77 474.77 389.77
#1 service 12 0 1521.14 1611.14 531.14 736.14
#1 finish 0 0 1806.37 1806.37 726.37 130.37
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1806.37 726.37 3090.27
