Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 12.21 102.21 12.21 0
#1 service 7 153.96 108.04 352.0 18.04 0
#1 service 6 0 355.0 445.0 21.04 0
#1 service 10 0 468.32 558.32 44.36 324.32
#1 service 9 0 564.15 654.15 50.19 41.15
#1 service 3 0 713.19 803.19 109.23 366.19
#1 service 2 0 809.19 899.19 115.23 275.19
#1 service 1 0 909.19 999.19 125.23 0
#1 service 5 0 1003.19 1093.19 129.23 845.19
#1 service 4 0 1113.41 1203.41 149.45 144.41
#1 finish 0 0 1219.22 1219.22 165.26 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   153.96  1219.22 165.26 1996.46
