Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 30.81 40.81 30.81 0
#1 service 3 0 48.09 58.09 38.09 0
#1 service 8 0 63.92 73.92 43.92 0
#1 service 6 0 76.92 86.92 46.92 0
#1 service 7 0 88.92 98.92 48.92 0
#1 service 5 0 105.99 115.99 55.99 0
#1 service 2 0 121.82 131.82 61.82 0
#1 service 4 0 134.82 144.82 64.82 0
#1 service 9 17.29 162.71 190.0 82.71 0
#1 service 10 0 194.47 204.47 87.18 0
#1 finish 0 0 224.12 224.12 106.83 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   17.29  224.12 106.83 0
