Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 12.04 22.04 12.04 0
#1 service 2 0 26.16 36.16 16.16 0
#1 service 4 0 42.57 52.57 22.57 0
#1 service 10 0 63.2 73.2 33.2 0
#1 service 7 0 86.24 96.24 46.24 0
#1 service 5 0 118.71 128.71 68.71 35.71
#1 service 3 0 135.78 145.78 75.78 0
#1 service 9 11.97 166.03 188.0 96.03 0
#1 service 6 0 194.32 204.32 102.35 0
#1 service 8 0 210.32 220.32 108.35 0
#1 finish 0 0 238.35 238.35 126.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   11.97  238.35 126.38 35.71
