Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 27.46 37.46 27.46 0
#1 service 3 0 74.66 84.66 64.66 0
#1 service 5 0 90.05 100.05 70.05 0
#1 service 4 0 101.05 111.05 71.05 0
#1 service 6 0 115.05 125.05 75.05 0
#1 service 8 0 128.05 138.05 78.05 0
#1 service 7 0 143.05 153.05 83.05 51.05
#1 service 2 0 158.05 168.05 88.05 0
#1 service 1 0 170.05 180.05 90.05 0
#1 service 10 0 232.05 242.05 142.05 110.05
#1 finish 0 0 277.05 277.05 177.05 37.05
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  277.05 177.05 198.14
