Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 37.2 47.2 37.2 0
#1 service 2 114.41 65.59 190.0 55.59 0
#1 service 8 0 190.0 200.0 55.59 0
#1 service 5 0 200.0 210.0 55.59 0
#1 service 10 0 210.0 220.0 55.59 0
#1 service 3 0 220.0 230.0 55.59 10.0
#1 service 9 0 230.0 240.0 55.59 20.0
#1 service 4 0 240.0 250.0 55.59 30.0
#1 service 7 0 250.0 260.0 55.59 40.0
#1 service 6 0 260.0 270.0 55.59 50.0
#1 finish 0 0 289.24 289.24 74.82 49.24
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   114.41  289.24 74.82 199.24
