Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 82.01 172.01 82.01 0
#1 service 4 0 291.41 381.41 201.41 117.41
#1 service 7 0 385.54 475.54 205.54 111.54
#1 service 5 0 493.42 583.42 223.42 301.42
#1 service 6 0 649.22 739.22 289.22 416.22
#1 service 8 0 767.11 857.11 317.11 510.11
#1 service 12 0 879.11 969.11 339.11 674.11
#1 service 3 0 1098.98 1188.98 468.98 919.98
#1 service 11 0 1261.98 1351.98 541.98 1049.98
#1 service 9 0 1471.8 1561.8 661.8 845.8
#1 service 1 0 1569.08 1659.08 669.08 1471.08
#1 service 2 0 1703.86 1793.86 713.86 1573.86
#1 finish 0 0 1798.95 1798.95 718.95 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1798.95 718.95 7991.51
