Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 70.66 160.66 70.66 0
#1 service 11 0 166.05 256.05 76.05 0
#1 service 10 0 259.05 349.05 79.05 0
#1 service 6 0 352.05 442.05 82.05 0
#1 service 9 0 453.45 543.45 93.45 0
#1 service 7 0 546.45 636.45 96.45 0
#1 service 8 0 637.86 727.86 97.86 0
#1 service 5 0 731.99 821.99 101.99 0
#1 service 4 0 828.39 918.39 108.39 0
#1 service 1 0 938.51 1028.51 128.51 0
#1 service 2 0 1039.91 1129.91 139.91 0
#1 service 3 0 1134.39 1224.39 144.39 0
#1 finish 0 0 1304.79 1304.79 224.79 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1304.79 224.79 0
