Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 271.95 361.95 271.95 0
#1 service 8 0 364.19 454.19 274.19 0
#1 service 6 0 457.35 547.35 277.35 0
#1 service 5 0 549.58 639.58 279.58 0
#1 service 7 0 646.86 736.86 286.86 0
#1 service 4 0 741.34 831.34 291.34 0
#1 service 3 0 833.34 923.34 293.34 155.34
#1 service 2 0 925.34 1015.34 295.34 156.34
#1 service 1 0 1068.22 1158.22 348.22 276.22
#1 service 11 0 1180.58 1270.58 370.58 16.58
#1 service 10 0 1392.83 1482.83 492.83 576.83
#1 service 12 0 1527.85 1617.85 537.85 777.85
#1 finish 0 0 1783.86 1783.86 703.86 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1783.86 703.86 1959.16
