Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 383.83 146.17 540.0 146.17 0
#1 service 6 63.44 579.56 653.0 185.73 0
#1 service 5 245.77 694.23 950.0 226.96 0
#1 service 9 0 1017.48 1027.48 294.43 159.48
#1 service 12 0 1061.49 1071.49 328.45 301.49
#1 service 10 0 1126.93 1136.93 383.89 497.93
#1 service 3 0 1168.84 1178.84 415.8 337.84
#1 service 2 0 1179.84 1189.84 416.8 325.84
#1 service 8 0 1200.47 1210.47 427.43 675.47
#1 service 4 0 1213.63 1223.63 430.59 0
#1 service 1 0 1264.74 1274.74 471.7 350.74
#1 service 11 0 1387.42 1397.42 584.38 662.42
#1 finish 0 0 1589.93 1589.93 776.88 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   693.04  1589.93 776.88 3311.22
