Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 136.06 146.06 136.06 0
#1 service 10 0 155.55 165.55 145.55 0
#1 service 5 0 185.27 195.27 165.27 0
#1 service 6 0 204.27 214.27 174.27 0
#1 service 7 0 232.16 242.16 192.16 0
#1 service 4 0 261.57 271.57 211.57 0
#1 service 2 0 276.05 286.05 216.05 0
#1 service 1 0 290.29 300.29 220.29 0
#1 service 3 0 308.35 318.35 228.35 0
#1 service 8 0 339.37 349.37 249.37 0
#1 service 9 0 353.5 363.5 253.5 0
#1 service 12 0 369.58 379.58 259.58 0
#1 finish 0 0 526.33 526.33 406.33 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  526.33 406.33 0
