Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 157.65 167.65 157.65 0
#1 service 5 0 175.26 185.26 165.26 0
#1 service 6 0 187.5 197.5 167.5 0
#1 service 10 0 201.62 211.62 171.62 0
#1 service 11 0 221.67 231.67 181.67 0
#1 service 9 0 236.77 246.77 186.77 0
#1 service 8 0 256.62 266.62 196.62 0
#1 service 2 0 287.24 297.24 217.24 0
#1 service 1 0 341.28 351.28 261.28 0
#1 service 3 0 401.98 411.98 311.98 0
#1 service 4 0 446.98 456.98 346.98 0
#1 service 12 0 495.56 505.56 385.56 0
#1 finish 0 0 603.72 603.72 483.72 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  603.72 483.72 0
