Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 27.0 10.0 47.0 10.0 0
#1 service 11 10.79 54.21 75.0 17.21 0
#1 service 6 0 109.44 119.44 51.65 33.44
#1 service 10 0 150.76 160.76 82.97 44.76
#1 service 8 0 184.02 194.02 106.23 45.02
#1 service 9 0 196.25 206.25 108.47 44.25
#1 service 4 0 212.34 222.34 114.55 115.34
#1 service 5 0 225.5 235.5 117.71 115.5
#1 service 2 0 237.74 247.74 119.95 153.74
#1 service 1 0 250.74 260.74 122.95 174.74
#1 service 7 0 266.57 276.57 128.78 102.57
#1 service 3 0 280.17 290.17 132.38 211.17
#1 finish 0 0 329.73 329.73 171.94 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   37.79  329.73 171.94 1040.52
