Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 826.41 224.59 1061.0 224.59 0
#1 service 1 0 1114.76 1124.76 278.35 36.76
#1 service 6 0 1138.1 1148.1 291.69 0
#1 service 5 0 1160.47 1170.47 304.06 346.47
#1 service 9 0 1172.47 1182.47 306.06 0
#1 service 10 0 1186.59 1196.59 310.18 0
#1 service 11 0 1211.59 1221.59 325.18 0
#1 service 4 0 1271.75 1281.75 375.34 117.75
#1 service 7 0 1310.82 1320.82 404.41 232.82
#1 service 12 0 1391.34 1401.34 474.93 0
#1 service 2 0 1433.9 1443.9 507.49 460.9
#1 service 8 0 1503.93 1513.93 567.52 475.93
#1 finish 0 0 1663.42 1663.42 717.01 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   826.41  1663.42 717.01 1670.63
