Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 43.05 53.05 43.05 0
#1 service 8 0 61.11 71.11 51.11 0
#1 service 5 0 96.6 106.6 76.6 0
#1 service 12 252.37 161.63 424.0 131.63 0
#1 service 4 0 443.03 453.03 150.66 292.03
#1 service 6 0 479.65 489.65 177.28 303.65
#1 service 9 0 495.04 505.04 182.67 289.04
#1 service 2 0 574.39 584.39 252.02 369.39
#1 service 3 0 641.39 651.39 309.02 437.39
#1 service 11 0 665.71 675.71 323.34 314.71
#1 service 10 0 776.95 786.95 424.58 529.95
#1 service 1 0 885.44 895.44 523.07 741.44
#1 finish 0 0 1009.5 1009.5 637.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   252.37  1009.5 637.13 3277.61
