Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 521.63 169.37 701.0 169.37 0
#1 service 12 102.39 730.61 843.0 198.98 0
#1 service 4 0 872.55 882.55 228.53 191.55
#1 service 2 0 902.19 912.19 248.17 53.19
#1 service 1 0 954.57 964.57 290.55 143.57
#1 service 8 0 985.16 995.16 311.14 0
#1 service 9 0 1045.64 1055.64 361.62 77.64
#1 service 3 0 1084.71 1094.71 390.69 254.71
#1 service 10 0 1125.39 1135.39 421.37 273.39
#1 service 11 0 1143.93 1153.93 429.91 315.93
#1 service 5 0 1192.57 1202.57 468.55 400.57
#1 service 7 0 1228.74 1238.74 494.72 407.74
#1 finish 0 0 1406.13 1406.13 662.11 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   624.02  1406.13 662.11 2118.29
