Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 568.0 174.0 752.0 174.0 0
#1 service 11 176.98 792.02 979.0 214.03 0
#1 service 6 0 1018.81 1028.81 253.84 0
#1 service 2 0 1063.87 1073.87 288.9 164.87
#1 service 5 0 1095.8 1105.8 310.83 32.8
#1 service 3 0 1130.54 1140.54 335.57 65.54
#1 service 7 0 1151.58 1161.58 346.61 0
#1 service 4 0 1208.25 1218.25 393.28 0
#1 service 1 0 1227.69 1237.69 402.72 349.69
#1 service 10 17.48 1264.52 1292.0 429.55 0
#1 service 9 0 1448.92 1458.92 586.47 634.92
#1 service 12 0 1483.62 1493.62 611.17 615.62
#1 finish 0 0 1618.75 1618.75 736.3 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   762.45  1618.75 736.3 1863.44
