Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 697.53 135.47 843.0 135.47 0
#1 service 9 0 883.22 893.22 175.7 13.22
#1 service 11 0 904.4 914.4 186.88 111.4
#1 service 10 0 919.4 929.4 191.88 1.4
#1 service 6 0 960.81 970.81 223.28 127.81
#1 service 4 0 994.99 1004.99 247.47 197.99
#1 service 7 0 1029.2 1039.2 271.67 209.2
#1 service 5 0 1058.51 1068.51 290.99 165.51
#1 service 2 0 1097.94 1107.94 320.41 210.94
#1 service 3 0 1133.02 1143.02 345.49 162.02
#1 service 1 0 1158.25 1168.25 360.73 282.25
#1 service 12 0 1240.7 1250.7 433.18 335.7
#1 finish 0 0 1325.89 1325.89 508.36 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   697.53  1325.89 508.36 1817.46
