Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 434.57 85.43 530.0 85.43 0
#1 service 2 92.0 563.0 665.0 118.43 0
#1 service 1 0 675.44 685.44 128.87 0
#1 service 9 0 697.1 707.1 140.53 322.1
#1 service 7 0 764.59 774.59 198.02 45.59
#1 service 11 0 799.61 809.61 223.04 233.61
#1 service 12 0 813.61 823.61 227.04 266.61
#1 service 4 0 853.02 863.02 256.45 219.02
#1 service 6 0 899.08 909.08 292.51 156.08
#1 service 5 0 959.56 969.56 342.98 228.56
#1 service 10 0 1012.94 1022.94 386.37 330.94
#1 service 8 0 1052.06 1062.06 415.49 401.06
#1 finish 0 0 1128.54 1128.54 481.97 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   526.57  1128.54 481.97 2203.57
