Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 120.23 23.77 154.0 23.77 0
#1 service 5 0 274.35 284.35 144.12 14.35
#1 service 10 0 294.65 304.65 154.42 4.65
#1 service 6 0 316.73 326.73 166.5 91.73
#1 service 2 0 398.54 408.54 238.31 146.54
#1 service 9 0 579.58 589.58 409.35 248.58
#1 service 11 0 615.14 625.14 434.91 264.14
#1 service 4 0 647.81 657.81 457.58 484.81
#1 service 7 0 661.42 671.42 461.19 407.42
#1 service 8 0 672.42 682.42 462.19 407.42
#1 service 3 0 730.46 740.46 510.23 458.46
#1 finish 0 0 824.61 824.61 594.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   120.23  824.61 594.38 2528.09
