Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 51.62 61.62 51.62 0
#1 service 5 0 64.45 74.45 54.45 0
#1 service 10 0 77.61 87.61 57.61 0
#1 service 6 0 90.78 100.78 60.78 0
#1 service 2 0 102.19 112.19 62.19 0
#1 service 1 0 114.43 124.43 64.43 0
#1 service 4 0 129.81 139.81 69.81 0
#1 service 8 0 149.03 159.03 79.03 0
#1 service 7 0 161.86 171.86 81.86 0
#1 service 3 0 174.1 184.1 84.1 0
#1 service 9 0 187.26 197.26 87.26 0
#1 finish 0 0 253.12 253.12 143.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  253.12 143.12 0
