Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 636.2 56.8 703.0 56.8 0
#1 service 11 0 734.76 744.76 88.56 163.76
#1 service 2 0 754.2 764.2 98.0 0
#1 service 8 0 774.49 784.49 108.29 233.49
#1 service 4 14.74 808.26 833.0 132.06 0
#1 service 7 0 839.08 849.08 138.14 79.08
#1 service 10 0 908.31 918.31 197.37 0
#1 service 1 0 1009.99 1019.99 289.05 0
#1 service 3 0 1041.37 1051.37 310.43 397.37
#1 service 5 0 1072.37 1082.37 331.43 424.37
#1 service 9 0 1113.37 1123.37 362.43 516.37
#1 finish 0 0 1168.64 1168.64 407.71 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   650.94  1168.64 407.71 1814.44
