Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 27.46 137.54 175.0 137.54 0
#1 service 8 116.01 280.99 407.0 243.53 0
#1 service 1 0 411.12 421.12 247.65 219.12
#1 service 2 0 428.74 438.74 255.26 238.74
#1 service 3 0 440.74 450.74 257.26 238.74
#1 service 7 0 459.96 469.96 266.48 170.96
#1 service 5 0 474.96 484.96 271.48 243.96
#1 service 4 0 489.08 499.08 275.61 272.08
#1 service 6 0 512.08 522.08 288.61 318.08
#1 service 9 0 545.17 555.17 311.69 138.17
#1 service 10 0 619.14 629.14 375.67 217.14
#1 finish 0 0 721.22 721.22 467.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   143.47  721.22 467.74 2056.99
