Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 453.98 99.02 563.0 99.02 0
#1 service 7 28.46 571.54 610.0 107.56 0
#1 service 4 103.92 622.08 736.0 119.65 0
#1 service 5 89.97 753.03 853.0 136.68 0
#1 service 1 0 894.77 904.77 178.45 0
#1 service 2 0 937.16 947.16 210.84 0
#1 service 3 0 968.63 978.63 232.31 0
#1 service 9 0 1011.92 1021.92 265.6 0
#1 service 10 0 1022.92 1032.92 266.6 0
#1 service 8 0 1052.34 1062.34 286.01 0
#1 service 11 0 1103.93 1113.93 327.61 449.93
#1 finish 0 0 1196.49 1196.49 410.17 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   676.32  1196.49 410.17 449.93
