Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 253.12 64.88 328.0 64.88 0
#1 service 3 0 340.04 350.04 76.93 0
#1 service 9 0 365.34 375.34 92.22 0
#1 service 6 0 381.42 391.42 98.31 0
#1 service 8 0 416.92 426.92 123.8 0
#1 service 4 0 436.77 446.77 133.65 0
#1 service 10 0 461.08 471.08 147.97 0
#1 service 11 0 479.15 489.15 156.03 31.15
#1 service 2 0 509.07 519.07 175.95 17.07
#1 service 1 0 530.47 540.47 187.36 103.47
#1 service 7 0 553.51 563.51 200.39 43.51
#1 service 5 0 579.51 589.51 216.39 112.51
#1 finish 0 0 627.09 627.09 253.97 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   253.12  627.09 253.97 307.71
