Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 64.29 74.29 64.29 0
#1 service 9 81.17 103.83 195.0 93.83 0
#1 service 8 0 198.0 208.0 96.83 0
#1 service 1 111.91 231.09 353.0 119.92 0
#1 service 4 0 376.6 386.6 143.52 36.6
#1 service 5 0 405.63 415.63 162.55 0
#1 service 7 0 444.63 454.63 191.55 123.63
#1 service 6 0 475.72 485.72 212.64 184.72
#1 service 11 0 498.45 508.45 225.37 0
#1 service 3 0 519.08 529.08 236.0 152.08
#1 service 12 0 543.22 553.22 250.14 379.22
#1 service 2 0 571.22 581.22 268.14 221.22
#1 finish 0 0 622.4 622.4 309.33 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   193.08  622.4 309.33 1097.48
