Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 224.66 234.66 224.66 0
#1 service 3 0 266.72 276.72 256.72 0
#1 service 4 0 281.2 291.2 261.2 0
#1 service 1 0 301.2 311.2 271.2 0
#1 service 2 0 315.44 325.44 275.44 0
#1 service 5 0 332.51 342.51 282.51 0
#1 service 6 0 352.71 362.71 292.71 0
#1 service 10 805.4 380.6 1196.0 310.6 0
#1 service 7 0 1210.32 1220.32 324.91 0
#1 service 11 0 1242.79 1252.79 347.39 0
#1 service 9 0 1262.64 1272.64 357.24 0
#1 service 12 0 1296.66 1306.66 381.26 0
#1 finish 0 0 1527.45 1527.45 602.05 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   805.4  1527.45 602.05 0
