Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 250.05 260.05 250.05 0
#1 service 4 0 263.66 273.66 253.66 0
#1 service 3 0 276.48 286.48 256.48 0
#1 service 1 1012.91 290.09 1313.0 260.09 0
#1 service 2 0 1314.0 1324.0 261.09 0
#1 service 5 0 1329.1 1339.1 266.19 0
#1 service 9 0 1356.99 1366.99 284.08 0
#1 service 10 0 1381.13 1391.13 298.22 0
#1 service 7 0 1411.38 1421.38 318.47 0
#1 service 8 0 1433.91 1443.91 331.0 0
#1 service 12 0 1473.32 1483.32 360.41 0
#1 service 11 0 1488.42 1498.42 365.51 0
#1 finish 0 0 1733.28 1733.28 600.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1012.91  1733.28 600.37 0
