Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 11.53 212.47 234.0 212.47 0
#1 service 5 0 234.0 244.0 212.47 0
#1 service 2 0 244.0 254.0 212.47 0
#1 service 3 0 254.0 264.0 212.47 0
#1 service 7 0 264.0 274.0 212.47 10.0
#1 service 12 0 274.0 284.0 212.47 20.0
#1 service 11 0 284.0 294.0 212.47 30.0
#1 service 8 0 294.0 304.0 212.47 40.0
#1 service 4 0 304.0 314.0 212.47 50.0
#1 service 6 0 314.0 324.0 212.47 60.0
#1 service 9 0 324.0 334.0 212.47 70.0
#1 service 10 0 334.0 344.0 212.47 80.0
#1 finish 0 0 556.47 556.47 424.95 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   11.53  556.47 424.95 360.0
