Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 159.8 169.8 159.8 0
#1 service 3 0 204.86 214.86 194.86 0
#1 service 1 0 251.26 261.26 231.26 0
#1 service 2 0 283.62 293.62 253.62 0
#1 service 9 1049.31 322.69 1382.0 282.69 0
#1 service 5 76.84 1410.16 1497.0 310.85 0
#1 service 4 0 1502.0 1512.0 315.85 0
#1 service 8 27.6 1518.4 1556.0 322.25 0
#1 service 6 0 1574.0 1584.0 340.25 0
#1 service 7 0 1604.4 1614.4 360.65 0
#1 service 10 0 1636.03 1646.03 382.28 0
#1 service 12 0 1648.86 1658.86 385.11 0
#1 finish 0 0 1818.87 1818.87 545.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1153.75  1818.87 545.13 0
