Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 414.56 238.44 663.0 238.44 0
#1 service 2 0 721.03 731.03 296.47 220.03
#1 service 1 0 762.42 772.42 327.86 0
#1 service 10 0 789.68 799.68 345.12 448.68
#1 service 9 0 801.1 811.1 346.53 448.1
#1 service 6 0 812.51 822.51 347.95 448.51
#1 service 4 0 825.67 835.67 351.11 448.67
#1 service 5 0 841.06 851.06 356.5 448.06
#1 service 12 0 893.03 903.03 398.47 430.03
#1 service 3 0 984.67 994.67 480.11 291.67
#1 service 7 64.21 1080.79 1155.0 566.23 0
#1 service 11 0 1181.0 1191.0 592.23 50.0
#1 finish 0 0 1382.13 1382.13 783.36 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   478.77  1382.13 783.36 3233.75
