Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 932.78 231.22 1174.0 231.22 0
#1 service 2 0 1199.5 1209.5 256.72 0
#1 service 1 0 1211.5 1221.5 258.72 0
#1 service 3 0 1240.18 1250.18 277.4 0
#1 service 6 0 1281.96 1291.96 309.18 0
#1 service 11 0 1310.75 1320.75 327.97 0
#1 service 7 0 1337.39 1347.39 344.61 0
#1 service 5 0 1359.05 1369.05 356.28 0
#1 service 10 16.38 1395.62 1422.0 382.85 0
#1 service 4 0 1445.77 1455.77 406.62 0
#1 service 9 0 1469.11 1479.11 419.96 0
#1 service 12 0 1498.53 1508.53 439.37 11.53
#1 finish 0 0 1722.93 1722.93 653.78 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   949.15  1722.93 653.78 11.53
