Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 57.9 172.1 240.0 172.1 0
#1 service 5 0 250.05 260.05 182.15 0
#1 service 6 0.42 272.58 283.0 194.68 0
#1 service 8 0 302.31 312.31 214.0 0
#1 service 10 0 327.08 337.08 228.76 0
#1 service 7 201.92 363.08 575.0 254.76 0
#1 service 2 0 612.58 622.58 292.34 160.58
#1 service 4 0 643.19 653.19 312.95 66.19
#1 service 1 69.93 674.07 754.0 333.84 0
#1 service 9 0 804.36 814.36 384.19 411.36
#1 service 11 15.36 830.64 856.0 400.47 0
#1 service 12 0 878.02 888.02 422.5 117.02
#1 finish 0 0 1038.26 1038.26 572.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   345.53  1038.26 572.73 755.15
