Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 126.46 151.54 288.0 151.54 0
#1 service 12 0 288.0 298.0 151.54 0
#1 service 9 0 298.0 308.0 151.54 0
#1 service 11 0 308.0 318.0 151.54 0
#1 service 4 0 585.59 595.59 419.12 31.59
#1 service 8 0 620.82 630.82 444.36 296.82
#1 service 7 0 638.1 648.1 451.64 32.1
#1 service 6 47.29 651.71 709.0 455.25 0
#1 service 1 0 782.54 792.54 528.79 304.54
#1 service 2 0 839.55 849.55 575.8 402.55
#1 service 5 0 877.57 887.57 603.82 539.57
#1 service 3 0 907.57 917.57 623.82 486.57
#1 finish 0 0 1039.58 1039.58 745.83 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   173.75  1039.58 745.83 2093.74
