Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 105.38 195.38 105.38 0
#1 service 10 0 211.66 301.66 121.66 0
#1 service 6 0 307.49 397.49 127.49 0
#1 service 9 0 401.1 491.1 131.1 0
#1 service 5 142.3 494.7 727.0 134.7 0
#1 service 7 0 747.4 837.4 155.1 0
#1 service 11 0 840.56 930.56 158.26 0
#1 service 4 0 934.56 1024.56 162.26 65.56
#1 service 8 0 1026.79 1116.79 164.5 0
#1 service 2 0 1121.27 1211.27 168.97 0
#1 service 3 0 1213.27 1303.27 170.97 0
#1 finish 0 0 1406.67 1406.67 274.37 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   142.3  1406.67 274.37 65.56
