Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 169.71 259.71 169.71 0
#1 service 1 0 314.74 404.74 224.74 0
#1 service 4 0 445.35 535.35 265.35 0
#1 service 6 0 543.59 633.59 273.59 0
#1 service 7 0 635.01 725.01 275.01 0
#1 service 9 0 726.01 816.01 276.01 0
#1 service 8 0 818.01 908.01 278.01 0
#1 service 3 0 913.11 1003.11 283.11 0
#1 service 2 0 1004.52 1094.52 284.52 0
#1 service 5 0 1100.35 1190.35 290.35 6.35
#1 service 11 0 1224.56 1314.56 324.56 678.56
#1 finish 0 0 1459.92 1459.92 469.92 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1459.92 469.92 684.91
