Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 163.52 253.52 163.52 0
#1 service 9 0 263.37 353.37 173.37 0
#1 service 8 44.32 367.68 502.0 187.68 0
#1 service 6 0 505.16 595.16 190.85 0
#1 service 10 0 600.99 690.99 196.68 20.99
#1 service 7 0 695.24 785.24 200.92 21.24
#1 service 4 0 787.47 877.47 203.16 0
#1 service 2 0 879.71 969.71 205.39 0
#1 service 1 0 971.71 1061.71 207.39 25.71
#1 service 3 0 1063.94 1153.94 209.63 0
#1 service 5 0 1156.77 1246.77 212.46 23.77
#1 finish 0 0 1419.02 1419.02 384.7 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   44.32  1419.02 384.7 91.71
