Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 172.59 262.59 172.59 0
#1 service 2 0 284.95 374.95 194.95 0
#1 service 1 0 378.55 468.55 198.55 0
#1 service 5 0 470.55 560.55 200.55 0
#1 service 6 0 570.45 660.45 210.45 0
#1 service 8 0 671.63 761.63 221.63 0
#1 service 9 0 780.07 870.07 240.07 200.07
#1 service 10 0 875.9 965.9 245.9 0
#1 service 4 0 968.14 1058.14 248.14 581.14
#1 service 7 0 1059.14 1149.14 249.14 574.14
#1 service 11 0 1172.55 1262.55 272.55 697.55
#1 finish 0 0 1431.8 1431.8 441.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1431.8 441.8 2052.9
