Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 116.66 206.66 116.66 0
#1 service 11 0 221.53 311.53 131.53 0
#1 service 3 0 365.91 455.91 185.91 0
#1 service 2 0 465.81 555.81 195.81 0
#1 service 1 0 562.13 652.13 202.13 0
#1 service 4 0 693.9 783.9 243.9 0
#1 service 6 0 792.15 882.15 252.15 0
#1 service 10 0 887.81 977.81 257.81 0
#1 service 7 0 983.89 1073.89 263.89 0
#1 service 5 0 1079.97 1169.97 269.97 0
#1 service 8 0 1183.31 1273.31 283.31 0
#1 finish 0 0 1394.33 1394.33 404.33 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1394.33 404.33 0
