Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 77.67 167.67 77.67 0
#1 service 8 0 169.9 259.9 79.9 0
#1 service 6 0 262.14 352.14 82.14 0
#1 service 5 0 359.35 449.35 89.35 0
#1 service 9 0 454.35 544.35 94.35 0
#1 service 10 0 556.39 646.39 106.39 0
#1 service 1 62.8 659.2 812.0 119.2 0
#1 service 2 0 813.41 903.41 120.61 0
#1 service 4 0 906.24 996.24 123.44 0
#1 service 3 0 1000.37 1090.37 127.56 0
#1 service 11 0 1108.8 1198.8 146.0 0
#1 finish 0 0 1259.8 1259.8 207.0 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   62.8  1259.8 207.0 0
