Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 124.79 214.79 124.79 0
#1 service 6 0 217.95 307.95 127.95 0
#1 service 3 0 314.66 404.66 134.66 0
#1 service 1 160.18 407.82 658.0 137.82 0
#1 service 2 0 659.0 749.0 138.82 0
#1 service 4 0 752.61 842.61 142.43 0
#1 service 5 0 843.61 933.61 143.43 0
#1 service 8 0 957.79 1047.79 167.61 0
#1 service 10 0 1051.92 1141.92 171.74 0
#1 service 11 0 1143.33 1233.33 173.15 0
#1 service 9 0 1236.16 1326.16 175.98 0
#1 finish 0 0 1456.03 1456.03 305.86 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   160.18  1456.03 305.86 0
