Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 231.07 13.93 255.0 13.93 0
#1 service 5 0 260.0 270.0 18.93 0
#1 service 10 107.43 313.57 431.0 62.49 0
#1 service 8 0 447.55 457.55 79.05 0
#1 service 2 0 477.2 487.2 98.69 379.2
#1 service 3 0 505.64 515.64 117.13 20.64
#1 service 11 0 533.13 543.13 134.63 0
#1 service 7 0 550.2 560.2 141.7 53.2
#1 service 4 0 597.85 607.85 179.34 158.85
#1 service 9 0 634.77 644.77 206.27 0
#1 service 1 0 651.84 661.84 213.34 522.84
#1 service 12 0 723.14 733.14 274.63 215.14
#1 finish 0 0 825.68 825.68 367.17 60.68
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   338.51  825.68 367.17 1410.55
