Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 18.03 28.03 18.03 0
#1 service 3 0 35.84 45.84 25.84 0
#1 service 9 0 99.65 109.65 79.65 0
#1 service 11 0 137.11 147.11 107.11 0
#1 service 2 27.36 242.64 280.0 202.64 0
#1 service 1 0 282.83 292.83 205.46 0
#1 service 6 0 312.48 322.48 225.11 0
#1 service 5 107.44 346.56 464.0 249.19 0
#1 service 8 0 473.9 483.9 259.09 221.9
#1 service 7 0 564.43 574.43 339.62 0
#1 service 10 0 577.59 587.59 342.79 0
#1 service 12 0 658.2 668.2 413.4 0
#1 finish 0 0 697.36 697.36 442.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   134.81  697.36 442.55 221.9
