Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 233.2 56.8 300.0 56.8 0
#1 service 6 0 330.48 340.48 87.28 0
#1 service 4 0 376.26 386.26 123.05 0
#1 service 10 0 391.26 401.26 128.05 124.26
#1 service 9 0 407.34 417.34 134.14 0
#1 service 8 0 419.58 429.58 136.37 0
#1 service 3 0 438.79 448.79 145.59 0
#1 service 11 0 496.65 506.65 193.45 92.65
#1 service 1 0 559.81 569.81 246.61 159.81
#1 service 2 0 589.12 599.12 265.92 271.12
#1 service 7 0 615.77 625.77 282.56 143.77
#1 service 12 0 632.09 642.09 288.89 340.09
#1 finish 0 0 696.54 696.54 343.34 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   233.2  696.54 343.34 1131.69
