Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 53.15 143.15 53.15 0
#1 service 9 0 156.75 246.75 66.75 0
#1 service 8 0 247.75 337.75 67.75 0
#1 service 2 0 342.22 432.22 72.22 0
#1 service 10 22.31 449.69 562.0 89.69 0
#1 service 4 0 579.0 669.0 106.69 0
#1 service 1 0 673.12 763.12 110.81 0
#1 service 5 0 767.25 857.25 114.93 0
#1 service 3 0 859.25 949.25 116.93 0
#1 service 7 15.75 956.25 1062.0 123.93 0
#1 service 6 0 1065.61 1155.61 127.54 0
#1 service 12 0 1173.07 1263.07 145.0 0
#1 finish 0 0 1312.59 1312.59 194.52 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   38.07  1312.59 194.52 0
