Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 65.86 155.86 65.86 0
#1 service 11 62.32 158.68 311.0 68.68 0
#1 service 9 0 329.11 419.11 86.8 0
#1 service 7 0 422.27 512.27 89.96 0
#1 service 3 1.56 515.44 607.0 93.12 0
#1 service 5 0 609.83 699.83 95.95 0
#1 service 2 0 702.83 792.83 98.95 404.83
#1 service 6 0 800.89 890.89 107.01 0
#1 service 1 0 896.28 986.28 112.4 0
#1 service 8 0 991.93 1081.93 118.05 0
#1 service 4 0 1084.17 1174.17 120.29 885.17
#1 service 10 0 1180.88 1270.88 127.0 0
#1 finish 0 0 1343.28 1343.28 199.4 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   63.88  1343.28 199.4 1290.0
