Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 48.84 138.84 48.84 0
#1 service 4 0 163.58 253.58 73.58 0
#1 service 6 0 256.74 346.74 76.74 0
#1 service 3 0 350.86 440.86 80.86 0
#1 service 9 0 440.86 530.86 80.86 0
#1 service 8 0 530.86 620.86 80.86 0
#1 service 11 0 620.86 710.86 80.86 0
#1 service 1 0 750.86 840.86 120.86 0
#1 service 5 0 882.73 972.73 162.73 0
#1 service 7 0 975.56 1065.56 165.56 0
#1 service 12 0 1070.94 1160.94 170.94 0
#1 service 10 0 1160.94 1250.94 170.94 0
#1 finish 0 0 1323.34 1323.34 243.34 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1323.34 243.34 0
