Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 53.15 143.15 53.15 0
#1 service 8 0 156.75 246.75 66.75 0
#1 service 5 0 250.88 340.88 70.88 0
#1 service 3 0 342.29 432.29 72.29 0
#1 service 10 22.25 449.75 562.0 89.75 0
#1 service 2 11.81 583.19 685.0 110.94 0
#1 service 6 0 689.0 779.0 114.94 0
#1 service 4 0 781.0 871.0 116.94 0
#1 service 1 0 875.12 965.12 121.07 0
#1 service 9 0 974.07 1064.07 130.01 0
#1 service 7 0 1067.67 1157.67 133.62 0
#1 service 12 0 1175.14 1265.14 151.08 0
#1 finish 0 0 1314.65 1314.65 200.6 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   34.06  1314.65 200.6 0
