Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 74.64 55.36 220.0 55.36 0
#1 service 11 80.86 252.14 423.0 87.5 0
#1 service 3 0 457.44 547.44 121.94 210.44
#1 service 1 0 564.2 654.2 138.7 373.2
#1 service 2 0 657.2 747.2 141.7 408.2
#1 service 4 0 750.36 840.36 144.87 400.36
#1 service 6 0 847.07 937.07 151.57 401.07
#1 service 9 0 939.07 1029.07 153.57 407.07
#1 service 5 0 1077.08 1167.08 201.59 846.08
#1 service 8 0 1197.61 1287.61 232.11 886.61
#1 service 7 0 1290.77 1380.77 235.28 1142.77
#1 finish 0 0 1459.41 1459.41 313.91 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   155.5  1459.41 313.91 5075.82
