Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 128.89 218.89 128.89 0
#1 service 7 0 223.13 313.13 133.13 0
#1 service 8 0 317.26 407.26 137.26 0
#1 service 9 0 409.49 499.49 139.49 0
#1 service 4 15.94 543.06 649.0 183.06 0
#1 service 6 0 680.4 770.4 214.46 0
#1 service 1 0 804.61 894.61 248.67 259.61
#1 service 2 0 895.61 985.61 249.67 438.61
#1 service 3 0 989.85 1079.85 253.91 639.85
#1 service 5 0 1107.43 1197.43 281.49 702.43
#1 service 11 0 1259.42 1349.42 343.48 806.42
#1 finish 0 0 1412.07 1412.07 406.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   15.94  1412.07 406.13 2846.91
