Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 133.33 223.33 133.33 0
#1 service 2 0 275.68 365.68 185.68 0
#1 service 3 0 366.68 456.68 186.68 0
#1 service 6 0 460.8 550.8 190.8 0
#1 service 5 0 555.8 645.8 195.8 0
#1 service 4 0 648.03 738.03 198.03 0
#1 service 7 0 742.16 832.16 202.16 0
#1 service 9 0 852.77 942.77 222.77 0
#1 service 11 0 944.77 1034.77 224.77 0
#1 service 10 0 1039.77 1129.77 229.77 0
#1 service 8 0 1172.73 1262.73 272.73 0
#1 finish 0 0 1354.54 1354.54 364.54 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1354.54 364.54 0
