Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 137.06 227.06 137.06 0
#1 service 8 0 228.47 318.47 138.47 0
#1 service 1 0 321.47 411.47 141.47 0
#1 service 2 0 414.63 504.63 144.63 0
#1 service 10 0 508.24 598.24 148.24 0
#1 service 4 0 625.15 715.15 175.15 242.15
#1 service 11 0 718.75 808.75 178.75 152.75
#1 service 5 0 812.75 902.75 182.75 522.75
#1 service 6 0 948.76 1038.76 228.76 511.76
#1 service 3 0 1041.59 1131.59 231.59 703.59
#1 service 7 0 1135.59 1225.59 235.59 938.59
#1 finish 0 0 1350.8 1350.8 360.8 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1350.8 360.8 3071.6
