Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 83.65 173.65 83.65 0
#1 service 10 0 175.06 265.06 85.06 0
#1 service 11 0 269.19 359.19 89.19 0
#1 service 6 0 399.5 489.5 129.5 0
#1 service 8 0 492.66 582.66 132.66 0
#1 service 9 0 586.78 676.78 136.78 0
#1 service 5 0 681.25 771.25 141.25 0
#1 service 4 0 774.42 864.42 144.42 0
#1 service 3 0 886.51 976.51 166.51 0
#1 service 2 0 979.34 1069.34 169.34 0
#1 service 1 0 1073.46 1163.46 173.46 0
#1 finish 0 0 1222.15 1222.15 232.15 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1222.15 232.15 0
