Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 123.26 213.26 123.26 0
#1 service 10 0 216.42 306.42 126.42 0
#1 service 6 0 364.73 454.73 184.73 1.73
#1 service 9 0 513.26 603.26 243.26 0
#1 service 7 0 606.42 696.42 246.42 0
#1 service 5 0 697.83 787.83 247.83 0
#1 service 2 0 789.83 879.83 249.83 262.83
#1 service 1 0 884.83 974.83 254.83 644.83
#1 service 4 0 1037.84 1127.84 317.84 835.84
#1 service 3 0 1129.84 1219.84 319.84 876.84
#1 service 11 0 1264.84 1354.84 364.84 1021.84
#1 finish 0 0 1478.01 1478.01 488.01 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1478.01 488.01 3643.91
