Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 1099.83 74.17 1184.0 74.17 0
#1 service 9 146.19 1304.81 1461.0 194.98 0
#1 service 10 0 1478.49 1488.49 212.48 187.49
#1 service 8 2.04 1523.96 1536.0 247.94 0
#1 service 4 0 1567.14 1577.14 279.09 165.14
#1 service 11 16.12 1651.88 1678.0 353.82 0
#1 service 1 0 1828.07 1838.07 503.89 253.07
#1 service 7 0 1936.87 1946.87 602.69 258.87
#1 service 6 0 1977.88 1987.88 633.7 190.88
#1 service 2 0 2044.18 2054.18 690.0 347.18
#1 service 3 0 2060.88 2070.88 696.71 321.88
#1 finish 0 0 2142.27 2142.27 768.09 217.27
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1264.18  2142.27 768.09 1941.79
