Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 218.32 228.32 218.32 0
#1 service 3 61.65 246.35 318.0 236.35 0
#1 service 9 0 366.85 376.85 285.2 0
#1 service 4 0 391.71 401.71 300.06 0
#1 service 10 0 415.05 425.05 313.41 0
#1 service 8 0 445.05 455.05 333.41 0
#1 service 1 0 482.51 492.51 360.86 128.51
#1 service 2 0 494.51 504.51 362.86 73.51
#1 service 6 0 536.76 546.76 395.11 168.76
#1 service 11 0 562.06 572.06 410.41 204.06
#1 service 5 0 589.06 599.06 427.41 131.06
#1 finish 0 0 838.9 838.9 667.25 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   61.65  838.9 667.25 705.91
