Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 246.29 256.29 246.29 0
#1 service 6 62.13 305.87 378.0 295.87 0
#1 service 4 0 398.25 408.25 316.12 0
#1 service 2 0 416.79 426.79 324.67 0
#1 service 3 102.18 444.82 557.0 342.69 0
#1 service 1 0 587.15 597.15 372.84 123.15
#1 service 5 0 612.18 622.18 387.88 0
#1 service 7 0 676.52 686.52 442.22 239.52
#1 service 9 0 715.32 725.32 471.01 43.32
#1 service 8 0 761.72 771.72 507.41 119.72
#1 service 10 0 796.96 806.96 532.65 231.96
#1 finish 0 0 1064.19 1064.19 789.88 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   164.31  1064.19 789.88 757.66
