Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 884.78 231.22 1126.0 231.22 0
#1 service 9 0 1203.8 1213.8 309.03 0
#1 service 2 69.57 1224.43 1304.0 319.66 0
#1 service 3 0 1355.62 1365.62 371.28 0
#1 service 1 0 1411.63 1421.63 417.29 0
#1 service 4 65.33 1485.67 1561.0 481.32 0
#1 service 8 0 1572.18 1582.18 492.5 101.18
#1 service 10 0 1691.8 1701.8 602.12 181.8
#1 service 7 0 1723.83 1733.83 624.15 12.83
#1 service 11 0 1824.63 1834.63 714.95 88.63
#1 service 5 0 1857.45 1867.45 737.77 536.45
#1 finish 0 0 1986.28 1986.28 856.6 61.28
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1019.68  1986.28 856.6 982.17
