Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 6.89 163.11 180.0 163.11 0
#1 service 8 170.22 224.78 405.0 207.89 0
#1 service 4 41.58 419.42 471.0 222.31 0
#1 service 1 0 506.85 516.85 258.16 83.85
#1 service 3 0 534.65 544.65 275.96 0
#1 service 9 0 566.67 576.67 297.98 167.67
#1 service 11 0 618.07 628.07 339.38 135.07
#1 service 2 0 656.52 666.52 367.83 82.52
#1 service 7 0 680.66 690.66 381.97 191.66
#1 service 6 0 693.66 703.66 384.97 388.66
#1 service 5 0 728.66 738.66 409.97 410.66
#1 finish 0 0 901.45 901.45 572.76 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   218.69  901.45 572.76 1460.09
