Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 87.66 177.66 87.66 0
#1 service 11 0 179.08 269.08 89.08 0
#1 service 9 0 278.02 368.02 98.02 0
#1 service 5 0 372.49 462.49 102.49 147.49
#1 service 2 0 464.73 554.73 104.73 0
#1 service 1 0 556.73 646.73 106.73 0
#1 service 4 0 651.2 741.2 111.2 0
#1 service 7 0 743.44 833.44 113.44 0
#1 service 8 0 834.44 924.44 114.44 0
#1 service 3 0 928.04 1018.04 118.04 0
#1 service 6 0 1020.28 1110.28 120.28 0
#1 service 10 0 1120.13 1210.13 130.13 0
#1 finish 0 0 1312.17 1312.17 232.17 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1312.17 232.17 147.49
