Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 3 0 65.8 155.8 65.8 0
#1 service 2 0 159.93 249.93 69.93 0
#1 service 4 0 257.14 347.14 77.14 0
#1 service 6 0 410.49 500.49 140.49 0
#1 service 8 0 501.9 591.9 141.9 0
#1 service 10 0 592.9 682.9 142.9 182.9
#1 service 9 0 683.9 773.9 143.9 171.9
#1 service 12 0 776.9 866.9 146.9 0
#1 service 11 0 869.14 959.14 149.14 0
#1 service 7 0 961.96 1051.96 151.96 0
#1 service 5 43.87 1055.13 1189.0 155.13 0
#1 service 1 0 1254.0 1344.0 220.13 296.0
#1 finish 0 0 1439.88 1439.88 316.01 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   43.87  1439.88 316.01 650.8
