Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 321.74 212.26 544.0 212.26 0
#1 service 3 186.24 560.76 757.0 229.02 0
#1 service 1 0 759.24 769.24 231.26 425.24
#1 service 2 0 773.48 783.48 235.5 324.48
#1 service 6 0 805.57 815.57 257.59 373.57
#1 service 9 0 827.23 837.23 269.25 50.23
#1 service 8 0 862.31 872.31 294.33 489.31
#1 service 10 257.86 878.14 1146.0 300.16 0
#1 service 4 0 1163.03 1173.03 317.19 607.03
#1 service 7 0 1201.1 1211.1 345.26 756.1
#1 service 11 0 1226.91 1236.91 361.07 854.91
#1 finish 0 0 1425.74 1425.74 549.9 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   765.84  1425.74 549.9 3880.87
