Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 36.35 46.35 36.35 0
#1 service 3 0 72.65 82.65 62.65 0
#1 service 9 0 102.07 112.07 82.07 0
#1 service 8 1114.28 124.72 1249.0 94.72 0
#1 service 7 233.92 1255.08 1499.0 100.8 0
#1 service 6 0 1526.29 1536.29 128.09 1342.29
#1 service 4 0 1558.66 1568.66 150.46 92.66
#1 service 1 0 1572.26 1582.26 154.06 1416.26
#1 service 2 0 1587.26 1597.26 159.06 1423.26
#1 service 5 0 1617.78 1627.78 179.58 1483.78
#1 service 10 0 1645.58 1655.58 197.38 1490.58
#1 finish 0 0 1686.73 1686.73 228.53 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1348.2  1686.73 228.53 7248.83
